event_name,event_url,event_date,bout,fight_url,weight_class,time_format,method,details,time,round_ended,fighter_1,fight_day_age (yrs)_fighter_1,fight_result_fighter_1,kd_fighter_1,sig_strikes_landed_fighter_1,sig_strikes_attempted_fighter_1,sig_strikes_pct_fighter_1,total_strikes_landed_fighter_1,total_strikes_attempted_fighter_1,td_landed_fighter_1,td_attempted_fighter_1,td_pct_fighter_1,head_strikes_landed_fighter_1,head_strikes_attempted_fighter_1,body_strikes_landed_fighter_1,body_strikes_attempted_fighter_1,leg_strikes_landed_fighter_1,leg_strikes_attempted_fighter_1,distance_strikes_landed_fighter_1,distance_strikes_attempted_fighter_1,clinch_strikes_landed_fighter_1,clinch_strikes_attempted_fighter_1,ground_strikes_landed_fighter_1,ground_strikes_attempted_fighter_1,sub_att_fighter_1,rev_fighter_1,ctrl_in_secs_fighter_1,fighter_url_fighter_1,date_of_birth_fighter_1,Height (m)_fighter_1,Weight (lbs)_fighter_1,Reach (in)_fighter_1,fighter_2,fight_day_age (yrs)_fighter_2,fight_result_fighter_2,kd_fighter_2,sig_strikes_landed_fighter_2,sig_strikes_attempted_fighter_2,sig_strikes_pct_fighter_2,total_strikes_landed_fighter_2,total_strikes_attempted_fighter_2,td_landed_fighter_2,td_attempted_fighter_2,td_pct_fighter_2,head_strikes_landed_fighter_2,head_strikes_attempted_fighter_2,body_strikes_landed_fighter_2,body_strikes_attempted_fighter_2,leg_strikes_landed_fighter_2,leg_strikes_attempted_fighter_2,distance_strikes_landed_fighter_2,distance_strikes_attempted_fighter_2,clinch_strikes_landed_fighter_2,clinch_strikes_attempted_fighter_2,ground_strikes_landed_fighter_2,ground_strikes_attempted_fighter_2,sub_att_fighter_2,rev_fighter_2,ctrl_in_secs_fighter_2,fighter_url_fighter_2,date_of_birth_fighter_2,Height (m)_fighter_2,Weight (lbs)_fighter_2,Reach (in)_fighter_2,Stance_fighter_1,Stance_fighter_2,is_title_bout,weight_class_cleaned,is_champion_fighter_1,is_champion_fighter_2,title_defenses_fighter_1,title_defenses_fighter_2,pre_fight_record_fighter_1_(W-L-D NC),post_fight_record_fighter_1_(W-L-D NC),pre_fight_record_fighter_2_(W-L-D NC),post_fight_record_fighter_2_(W-L-D NC),W/L_streak_fighter_1,W/L_streak_fighter_2,quality_score_fighter_1,quality_score_fighter_2,career_sig_strikes_landed_fighter_1 (mean),career_sig_strikes_landed_fighter_2 (mean),career_sig_striking_accuracy_fighter_1,career_sig_striking_accuracy_fighter_2,career_td_landed_fighter_1 (mean),career_td_landed_fighter_2 (mean),career_td_accuracy_fighter_1,career_td_accuracy_fighter_2,method_mapped,rematch_column,is_rematch,sig_strikes_defense_fighter_1,td_defense_fighter_1,sig_strikes_defense_fighter_2,td_defense_fighter_2,dynamic_sig_strikes_accuracy_fighter_1,dynamic_sig_strikes_accuracy_fighter_2,dynamic_head_strikes_accuracy_fighter_1,dynamic_head_strikes_accuracy_fighter_2,dynamic_body_strikes_accuracy_fighter_1,dynamic_body_strikes_accuracy_fighter_2,dynamic_leg_strikes_accuracy_fighter_1,dynamic_leg_strikes_accuracy_fighter_2,dynamic_sig_strikes_defence_fighter_1,dynamic_sig_strikes_defence_fighter_2,dynamic_head_strikes_defence_fighter_1,dynamic_head_strikes_defence_fighter_2,dynamic_body_strikes_defence_fighter_1,dynamic_body_strikes_defence_fighter_2,dynamic_leg_strikes_defence_fighter_1,dynamic_leg_strikes_defence_fighter_2,dynamic_td_accuracy_fighter_1,dynamic_td_accuracy_fighter_2,dynamic_td_defence_fighter_1,dynamic_td_defence_fighter_2,standing_sig_strikes_landed_fighter_1,standing_sig_strikes_attempted_fighter_1,standing_sig_strikes_landed_fighter_2,standing_sig_strikes_attempted_fighter_2,time_in_mins,match_format_rounds,total_time_in_mins,sig_strikes_landed_per_min_fighter_1,sig_strikes_absorbed_per_min_fighter_2,sig_strikes_attempted_per_min_fighter_1,total_strikes_landed_per_min_fighter_1,total_strikes_absorbed_per_min_fighter_2,total_strikes_attempted_per_min_fighter_1,head_strikes_landed_per_min_fighter_1,head_strikes_absorbed_per_min_fighter_2,head_strikes_attempted_per_min_fighter_1,body_strikes_landed_per_min_fighter_1,body_strikes_absorbed_per_min_fighter_2,body_strikes_attempted_per_min_fighter_1,leg_strikes_landed_per_min_fighter_1,leg_strikes_absorbed_per_min_fighter_2,leg_strikes_attempted_per_min_fighter_1,distance_strikes_landed_per_min_fighter_1,distance_strikes_absorbed_per_min_fighter_2,distance_strikes_attempted_per_min_fighter_1,clinch_strikes_landed_per_min_fighter_1,clinch_strikes_absorbed_per_min_fighter_2,clinch_strikes_attempted_per_min_fighter_1,ground_strikes_landed_per_min_fighter_1,ground_strikes_absorbed_per_min_fighter_2,ground_strikes_attempted_per_min_fighter_1,sig_strikes_landed_per_min_fighter_2,sig_strikes_absorbed_per_min_fighter_1,sig_strikes_attempted_per_min_fighter_2,total_strikes_landed_per_min_fighter_2,total_strikes_absorbed_per_min_fighter_1,total_strikes_attempted_per_min_fighter_2,head_strikes_landed_per_min_fighter_2,head_strikes_absorbed_per_min_fighter_1,head_strikes_attempted_per_min_fighter_2,body_strikes_landed_per_min_fighter_2,body_strikes_absorbed_per_min_fighter_1,body_strikes_attempted_per_min_fighter_2,leg_strikes_landed_per_min_fighter_2,leg_strikes_absorbed_per_min_fighter_1,leg_strikes_attempted_per_min_fighter_2,distance_strikes_landed_per_min_fighter_2,distance_strikes_absorbed_per_min_fighter_1,distance_strikes_attempted_per_min_fighter_2,clinch_strikes_landed_per_min_fighter_2,clinch_strikes_absorbed_per_min_fighter_1,clinch_strikes_attempted_per_min_fighter_2,ground_strikes_landed_per_min_fighter_2,ground_strikes_absorbed_per_min_fighter_1,ground_strikes_attempted_per_min_fighter_2,standing_sig_strikes_landed_per_min_fighter_1,standing_sig_strikes_absorbed_per_min_fighter_2,standing_sig_strikes_attempted_per_min_fighter_1,standing_sig_strikes_landed_per_min_fighter_2,standing_sig_strikes_absorbed_per_min_fighter_1,standing_sig_strikes_attempted_per_min_fighter_2,td_landed_per_15_minutes_fighter_1,td_landed_per_15_minutes_fighter_2,td_conceded_per_15_minutes_fighter_1,td_conceded_per_15_minutes_fighter_2,sig_strikes_landed_diff_fighter_1,sig_strikes_landed_diff_fighter_2,head_strikes_landed_diff_fighter_1,head_strikes_landed_diff_fighter_2,standing_sig_strikes_landed_diff_fighter_1,standing_sig_strikes_landed_diff_fighter_2,kd_diff_fighter_1,kd_diff_fighter_2,td_landed_diff_fighter_1,td_landed_diff_fighter_2,ctrl_in_secs_diff_fighter_1,ctrl_in_secs_diff_fighter_2,ground_strikes_landed_diff_fighter_1,ground_strikes_landed_diff_fighter_2,sub_att_diff_fighter_1,sub_att_diff_fighter_2,who_won_striking,who_won_wrestling,who_won_grappling,who_won_control,who_won_standing_danger,dominant_fighter,phases_won,pdi_fighter_1,pdi_fighter_2,pdi_margin_fighter_1,pdi_margin_fighter_2,fight_magnitude_score,decisive_wins_fighter_1,close_wins_fighter_1,close_losses_fighter_1,decisive_losses_fighter_1,decisive_wins_fighter_2,close_wins_fighter_2,close_losses_fighter_2,decisive_losses_fighter_2,ties,method_pdi_residual_fighter_1,title_defense_bonus_fighter_1,streak_bonus_fighter_1,performance_scaling_factor_fighter_1,higher_rated_opponent_bonus_fighter_1,upset_rating_gap_smoothed_fighter_1,age_adjustment_fighter_1,own_age_adjustment_fighter_1,rematch_adjustment_fighter_1,absolute_swing_cap_triggered_fighter_1,quality_multiplier_fighter_2,opponent_quality_adjustment_fighter_1,ude_points_pre_fight_fighter_1,ude_points_post_fight_fighter_1,method_pdi_residual_fighter_2,title_defense_bonus_fighter_2,streak_bonus_fighter_2,performance_scaling_factor_fighter_2,higher_rated_opponent_bonus_fighter_2,upset_rating_gap_smoothed_fighter_2,age_adjustment_fighter_2,own_age_adjustment_fighter_2,rematch_adjustment_fighter_2,absolute_swing_cap_triggered_fighter_2,quality_multiplier_fighter_1,opponent_quality_adjustment_fighter_2,ude_points_pre_fight_fighter_2,ude_points_post_fight_fighter_2,ude_points_diff_fighter_1,ude_points_diff_fighter_2
UFC Fight Night: Nurmagomedov vs. Song,http://ufcstats.com/event-details/9d61d8cb1c354867,2026-08-29,Umar Nurmagomedov vs. Song Yadong,http://ufcstats.com/fight-details/228fefc6923c40a5,Bantamweight Bout,5 Rnd (5-5-5-5-5),KO/TKO,Punch to Head At Distance,1:48,2.0,Umar Nurmagomedov,30.652977412731005,L,0,13,21,0.61,23,32,1,3,0.33,7,14,0,0,6,7,13,21,0,0,0,0,0,0,118,http://ufcstats.com/fighter-details/2b6fc1c02736833d,1996-01-03,1.73,135.0,69.0,Song Yadong,28.739219712525667,W,1,11,23,0.47,24,36,0,0,,5,15,3,3,3,5,9,20,0,0,2,3,1,0,2,http://ufcstats.com/fighter-details/efb96bf3e9ada36f,1997-12-02,1.73,135.0,67.0,Orthodox,Orthodox,0,BW,0,0,0,0,8-1-0 0,8-2-0 0,12-4-1 0,13-4-1 0,2,1,0.75,0.690476,54.333333333333336,56.35294117647059,56.46651270207852,43.664539653600734,3.7777777777777777,0.7058823529411765,46.57534246575342,41.37931034482759,Finish,0,0,52.17,,38.1,66.67,0.565,0.437,0.505,0.349,0.707,0.669,0.875,0.784,0.612,0.55,0.733,0.649,0.333,0.346,0.237,0.185,0.466,0.414,0.794,0.738,13,21,9,20,2,5,7.0,1.86,1.86,3.0,3.29,3.29,4.57,1.0,1.0,2.0,0.0,0.0,0.0,0.86,0.86,1.0,1.86,1.86,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,1.57,3.29,3.43,3.43,5.14,0.71,0.71,2.14,0.43,0.43,0.43,0.43,0.43,0.71,1.29,1.29,2.86,0.0,0.0,0.0,0.29,0.29,0.43,1.86,1.86,3.0,1.29,1.29,2.86,2.14,0.0,0.0,2.14,2,-2,2,-2,4,-4,-1,1,1,-1,116,-116,-2,2,-1,1,Umar Nurmagomedov,No Difference,Song Yadong,Umar Nurmagomedov,Song Yadong,,2,1.498,0.85,0.648,-0.648,0.153,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,-0.06,0.0,0.0,0.6917,0.0,12.6175,0.0,0.0,0.0,False,0.67381,0.0,519.9776999999999,517.0176999999999,-0.0496,0.0,0.0,0.6917,0.0,-12.6175,-0.0,-0.0,0.0,False,1.475,1.36,528.4965,532.7269,-2.9600000000000364,4.2304000000000315
UFC Fight Night: Nurmagomedov vs. Song,http://ufcstats.com/event-details/9d61d8cb1c354867,2026-08-29,Bilal Hasan vs. Nilson Rojas,http://ufcstats.com/fight-details/1fe768d599c159dc,Flyweight Bout,3 Rnd (5-5-5),KO/TKO,Punch to Head At Distance,2:28,2.0,Bilal Hasan,25.11978097193703,W,1,53,129,0.41,56,137,1,1,1.0,28,81,20,37,5,11,38,111,8,10,7,8,0,0,63,http://ufcstats.com/fighter-details/5182316da3c1d891,2001-07-16,1.7,125.0,70.0,Nilson Rojas,27.356605065023956,L,0,33,66,0.5,37,70,0,0,,17,46,13,17,3,3,28,59,5,7,0,0,0,0,3,http://ufcstats.com/fighter-details/bf60dd3256801649,1999-04-21,1.68,125.0,63.0,Switch,Orthodox,0,FLW,0,0,0,0,0-0-0 0,1-0-0 0,0-0-0 0,0-1-0 0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Finish,0,0,50.0,,58.91,0.0,,,,,,,,,,,,,,,,,,,,,46,121,33,66,3,3,8.0,6.62,6.62,16.12,7.0,7.0,17.12,3.5,3.5,10.12,2.5,2.5,4.62,0.62,0.62,1.38,4.75,4.75,13.88,1.0,1.0,1.25,0.88,0.88,1.0,4.12,4.12,8.25,4.62,4.62,8.75,2.12,2.12,5.75,1.62,1.62,2.12,0.38,0.38,0.38,3.5,3.5,7.38,0.62,0.62,0.88,0.0,0.0,0.0,5.75,5.75,15.12,4.12,4.12,8.25,1.88,0.0,0.0,1.88,20,-20,11,-11,13,-13,1,-1,1,-1,60,-60,7,-7,0,0,Bilal Hasan,Bilal Hasan,No Difference,Bilal Hasan,Bilal Hasan,Bilal Hasan,4,1.924,0.0,1.924,-1.924,0.324,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.1655,0.0,0.0,0.8462,0.0,0.0,0.0,0.0,0.0,False,0.85,-0.53,500.0,502.9855,0.1555,0.0,0.0,0.8462,0.0,0.0,0.0,0.0,0.0,False,1.15,-0.47,500.0,496.4555,2.985500000000002,-3.5445000000000277
UFC Fight Night: Nurmagomedov vs. Song,http://ufcstats.com/event-details/9d61d8cb1c354867,2026-08-29,Lawrence Lui vs. Hector Santiago,http://ufcstats.com/fight-details/ab5922e10699e869,Bantamweight Bout,3 Rnd (5-5-5),KO/TKO,Punch to Head At Distance,0:53,2.0,Lawrence Lui,30.067077344284737,L,0,32,59,0.54,32,59,0,1,0.0,20,42,3,7,9,10,31,57,1,2,0,0,0,0,1,http://ufcstats.com/fighter-details/a1ad35b98a9136e5,1996-08-04,1.7,135.0,72.0,Hector Santiago,33.440109514031484,W,1,30,111,0.27,32,113,0,0,,24,99,6,12,0,0,26,105,0,0,4,6,0,0,7,http://ufcstats.com/fighter-details/8e4902b4a8045070,1993-03-21,1.65,135.0,68.0,Orthodox,Orthodox,0,BW,0,0,0,0,1-0-0 0,1-1-0 0,0-0-0 0,1-0-0 0,1,0,0.583333,0.5,52.0,0.0,34.66666666666667,0.0,7.0,0.0,46.666666666666664,0.0,Finish,0,0,72.97,,45.76,100.0,0.347,,0.318,,0.375,,1.0,,0.552,,0.543,,0.625,,1.0,,0.467,,,,32,59,26,105,1,3,6.0,5.33,5.33,9.83,5.33,5.33,9.83,3.33,3.33,7.0,0.5,0.5,1.17,1.5,1.5,1.67,5.17,5.17,9.5,0.17,0.17,0.33,0.0,0.0,0.0,5.0,5.0,18.5,5.33,5.33,18.83,4.0,4.0,16.5,1.0,1.0,2.0,0.0,0.0,0.0,4.33,4.33,17.5,0.0,0.0,0.0,0.67,0.67,1.0,5.33,5.33,9.83,4.33,4.33,17.5,0.0,0.0,0.0,0.0,2,-2,-4,4,6,-6,-1,1,0,0,-6,6,-4,4,0,0,Lawrence Lui,No Difference,No Difference,Hector Santiago,Hector Santiago,,2,0.103,0.85,-0.747,0.747,0.076,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0579,0.0,0.0,0.7873,0.0,-2.7495,0.0,0.0,0.0,False,1.15,-0.46,502.7495,499.2574,0.0684,0.0,0.0,0.7873,0.0,2.7495,0.0,0.0,0.0,False,1.058333,0.18,500.0,503.3784,-3.4920999999999935,3.378399999999999
UFC Fight Night: Nurmagomedov vs. Song,http://ufcstats.com/event-details/9d61d8cb1c354867,2026-08-29,Aoriqileng vs. Kai Asakura,http://ufcstats.com/fight-details/4af8cb715ac0d459,Bantamweight Bout,3 Rnd (5-5-5),KO/TKO,Punches to Head At Distance,0:34,2.0,Aoriqileng,33.177275838466805,L,0,14,28,0.5,18,32,0,0,,5,13,5,9,4,6,14,28,0,0,0,0,0,0,0,http://ufcstats.com/fighter-details/7d420039bbfe7c1a,1993-06-25,1.7,135.0,69.0,Kai Asakura,32.82683093771389,W,1,27,50,0.54,29,52,0,1,0.0,19,38,5,6,3,6,21,43,1,1,5,6,0,0,39,http://ufcstats.com/fighter-details/d33da8a3d82bdb62,1993-10-31,1.73,135.0,69.0,Orthodox,Orthodox,0,BW,0,0,0,0,4-5-0 1,4-6-0 1,1-2-0 0,2-2-0 0,-1,1,0.464286,0.4375,41.7,15.666666666666666,49.94011976047904,34.306569343065696,0.7,0.0,46.666666666666664,0.0,Finish,0,0,46.0,100.0,50.0,,0.499,0.343,0.409,0.284,0.839,0.667,0.87,0.667,0.466,0.523,0.512,0.561,0.296,0.708,0.192,0.208,0.467,,0.595,0.5,14,28,22,44,1,3,6.0,2.33,2.33,4.67,3.0,3.0,5.33,0.83,0.83,2.17,0.83,0.83,1.5,0.67,0.67,1.0,2.33,2.33,4.67,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,8.33,4.83,4.83,8.67,3.17,3.17,6.33,0.83,0.83,1.0,0.5,0.5,1.0,3.5,3.5,7.17,0.17,0.17,0.17,0.83,0.83,1.0,2.33,2.33,4.67,3.67,3.67,7.33,0.0,0.0,0.0,0.0,-13,13,-14,14,-8,8,-1,1,0,0,-39,39,-5,5,0,0,Kai Asakura,No Difference,No Difference,Kai Asakura,Kai Asakura,Kai Asakura,3,0.0,1.722,-1.722,1.722,0.272,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.139,0.0,0.0,0.8361,0.0,0.5244,0.0,0.0,0.0,False,1.30625,-0.94,486.5087,482.49769999999995,0.1492,0.0,0.0,0.8361,0.0,-0.5244,0.0,0.0,0.0,False,0.760714,-0.83,488.7121,491.34130000000005,-4.011000000000024,2.6292000000000257
UFC Fight Night: Nurmagomedov vs. Song,http://ufcstats.com/event-details/9d61d8cb1c354867,2026-08-29,Alex Perez vs. Sumudaerji,http://ufcstats.com/fight-details/48a5d9c4592d2f2a,Flyweight Bout,3 Rnd (5-5-5),Decision - Unanimous,Ben Cartlidge 28 - 29. Vito Paolillo 28 - 29. Clemens Werner 28 - 29.,5:00,3.0,Alex Perez,34.4394250513347,L,0,10,43,0.23,52,88,4,8,0.5,6,31,2,7,2,5,10,41,0,0,0,2,0,0,440,http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f,1992-03-21,1.68,125.0,65.0,Sumudaerji,30.60643394934976,W,0,41,80,0.51,85,126,0,2,0.0,18,50,5,9,18,21,39,78,2,2,0,0,0,0,14,http://ufcstats.com/fighter-details/3cf18e01cb6cbde3,1996-01-20,1.73,125.0,72.0,Orthodox,Southpaw,0,FLW,0,0,0,0,8-6-0 1,8-7-0 1,6-4-0 1,7-4-0 1,1,3,0.552632,0.566667,29.666666666666668,47.18181818181818,45.54759467758444,50.4863813229572,1.0,0.5454545454545454,45.45454545454545,37.5,UD,1,1,48.75,100.0,76.74,50.0,0.455,0.505,0.369,0.427,0.635,0.597,0.727,0.809,0.591,0.633,0.652,0.684,0.312,0.531,0.296,0.382,0.455,0.375,0.73,0.731,10,41,41,80,5,3,15.0,0.67,0.67,2.87,3.47,3.47,5.87,0.4,0.4,2.07,0.13,0.13,0.47,0.13,0.13,0.33,0.67,0.67,2.73,0.0,0.0,0.0,0.0,0.0,0.13,2.73,2.73,5.33,5.67,5.67,8.4,1.2,1.2,3.33,0.33,0.33,0.6,1.2,1.2,1.4,2.6,2.6,5.2,0.13,0.13,0.13,0.0,0.0,0.0,0.67,0.67,2.73,2.73,2.73,5.33,4.0,0.0,0.0,4.0,-31,31,-12,12,-31,31,0,0,4,-4,426,-426,0,0,0,0,Sumudaerji,No Difference,No Difference,Alex Perez,No Difference,,1,1.922,0.608,1.315,-1.315,0.323,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,-0.0,0.0,0.0,0.6317,0.0,-2.1001,0.0,0.0,-0.28,False,0.983333,0.0,497.10360000000003,494.02360000000004,0.0,0.0,0.0,0.6317,0.0,2.1001,-0.27,0.0,0.0,False,0.981579,-0.05,495.1014,497.6214,-3.079999999999984,2.519999999999982
UFC Fight Night: Nurmagomedov vs. Song,http://ufcstats.com/event-details/9d61d8cb1c354867,2026-08-29,Xiong Jingnan vs. Julia Polastri,http://ufcstats.com/fight-details/6206c62fc8f0b71b,Women's Strawweight Bout,3 Rnd (5-5-5),KO/TKO,Kick to Head At Distance,3:06,1.0,Xiong Jingnan,38.62833675564682,L,0,16,42,0.38,16,44,0,0,,7,28,5,10,4,4,12,37,4,5,0,0,0,0,0,http://ufcstats.com/fighter-details/2cdb479a0ef0ee1d,1988-01-12,1.63,115.0,63.0,Julia Polastri,28.484599589322382,W,1,16,25,0.64,16,25,0,0,,9,17,6,6,1,2,13,21,3,4,0,0,0,0,0,http://ufcstats.com/fighter-details/abb68e3c7ca128f2,1998-03-05,1.57,115.0,63.0,Switch,Orthodox,0,WSW,0,0,0,0,0-1-0 0,0-2-0 0,2-3-0 0,3-3-0 0,-1,-1,0.416667,0.45,68.0,90.8,34.34343434343434,58.05626598465473,0.0,0.6,0.0,75.0,Finish,0,0,36.0,,61.9,,0.343,0.581,0.226,0.482,0.618,0.792,0.778,0.9,0.381,0.58,0.469,0.672,0.14,0.344,0.0,0.119,,0.75,0.75,0.615,16,42,16,25,4,3,4.0,4.0,4.0,10.5,4.0,4.0,11.0,1.75,1.75,7.0,1.25,1.25,2.5,1.0,1.0,1.0,3.0,3.0,9.25,1.0,1.0,1.25,0.0,0.0,0.0,4.0,4.0,6.25,4.0,4.0,6.25,2.25,2.25,4.25,1.5,1.5,1.5,0.25,0.25,0.5,3.25,3.25,5.25,0.75,0.75,1.0,0.0,0.0,0.0,4.0,4.0,10.5,4.0,4.0,6.25,0.0,0.0,0.0,0.0,0,0,-2,2,0,0,-1,1,0,0,0,0,0,0,0,0,No Difference,No Difference,No Difference,No Difference,Julia Polastri,,1,0.0,0.5,-0.5,0.5,0.167,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0371,0.0,0.0,0.775,0.0,0.5161,0.0,0.0,0.0,False,1.275,-0.83,494.32,490.4671,0.0476,0.0,0.0,0.775,0.0,-0.5161,-1.31,0.0,0.0,False,0.641667,-1.13,492.6058,493.3034,-3.852899999999977,0.6976000000000226
UFC Fight Night: Nurmagomedov vs. Song,http://ufcstats.com/event-details/9d61d8cb1c354867,2026-08-29,Yan Xiaonan vs. Denise Gomes,http://ufcstats.com/fight-details/73cb6c4e060c4ee9,Women's Strawweight Bout,3 Rnd (5-5-5),KO/TKO,Elbow to Head At Distance,4:49,1.0,Yan Xiaonan,37.20191649555099,L,0,19,59,0.32,19,59,0,0,,11,41,3,6,5,12,18,56,1,3,0,0,0,0,0,http://ufcstats.com/fighter-details/c41d426cc7326d1b,1989-06-16,1.65,115.0,63.0,Denise Gomes,26.663928815879533,W,1,18,48,0.37,20,50,0,0,,12,35,3,5,3,8,16,45,0,0,2,3,0,0,0,http://ufcstats.com/fighter-details/cffb87059e645bd1,1999-12-30,1.57,115.0,63.0,Orthodox,Orthodox,0,WSW,0,0,0,0,9-4-0 0,9-5-0 0,6-2-0 0,7-2-0 0,-1,4,0.638889,0.653846,70.46153846153847,44.5,45.1231527093596,51.445086705202314,0.8461538461538461,1.25,73.33333333333333,34.48275862068966,Finish,0,0,62.5,,67.8,,0.451,0.514,0.375,0.393,0.684,0.71,0.763,0.753,0.603,0.457,0.66,0.597,0.347,0.211,0.324,0.28,0.733,0.345,0.649,0.659,19,59,16,45,5,3,5.0,3.8,3.8,11.8,3.8,3.8,11.8,2.2,2.2,8.2,0.6,0.6,1.2,1.0,1.0,2.4,3.6,3.6,11.2,0.2,0.2,0.6,0.0,0.0,0.0,3.6,3.6,9.6,4.0,4.0,10.0,2.4,2.4,7.0,0.6,0.6,1.0,0.6,0.6,1.6,3.2,3.2,9.0,0.0,0.0,0.0,0.4,0.4,0.6,3.8,3.8,11.8,3.2,3.2,9.0,0.0,0.0,0.0,0.0,1,-1,-1,1,3,-3,-1,1,0,0,0,0,-2,2,0,0,Yan Xiaonan,No Difference,No Difference,No Difference,Denise Gomes,,1,0.086,0.5,-0.414,0.414,0.123,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0298,0.0,0.0,0.7707,0.0,-1.5515,0.0,0.0,0.0,False,0.765385,0.0,502.7844,499.7642,0.0403,0.0,0.0,0.7707,0.0,1.5515,-1.0,-0.0,0.0,False,1.197222,0.61,504.93219999999997,507.6525,-3.0201999999999884,2.720300000000009
UFC Fight Night: Nurmagomedov vs. Song,http://ufcstats.com/event-details/9d61d8cb1c354867,2026-08-29,Jack Jenkins vs. Sean Woodson,http://ufcstats.com/fight-details/8a980234dab7ae43,Featherweight Bout,3 Rnd (5-5-5),Decision - Split,Vito Paolillo 28 - 29. Clemens Werner 29 - 28. Cezary Wojciechowski 28 - 29.,5:00,3.0,Jack Jenkins,32.818617385352496,L,0,43,95,0.45,72,130,0,5,0.0,18,62,9,9,16,24,32,80,9,13,2,2,1,1,287,http://ufcstats.com/fighter-details/a9da3158dd2c2b5a,1993-11-03,1.7,145.0,68.0,Sean Woodson,34.2258726899384,W,0,58,129,0.44,130,204,0,2,0.0,33,88,10,21,15,20,52,121,6,8,0,0,0,0,71,http://ufcstats.com/fighter-details/4682bc59d5f55145,1992-06-07,1.88,145.0,78.0,Switch,Orthodox,0,FW,0,0,0,0,4-2-0 0,4-3-0 0,7-2-1 0,8-2-1 0,1,-1,0.590909,0.678571,59.0,72.1,59.696458684654296,46.60633484162896,1.3333333333333333,0.5,57.14285714285714,55.55555555555556,SD,0,0,55.04,100.0,54.74,100.0,0.597,0.466,0.476,0.403,0.804,0.673,0.827,0.862,0.58,0.59,0.671,0.701,0.409,0.396,0.277,0.241,0.571,0.556,0.7,0.868,41,93,58,129,5,3,15.0,2.87,2.87,6.33,4.8,4.8,8.67,1.2,1.2,4.13,0.6,0.6,0.6,1.07,1.07,1.6,2.13,2.13,5.33,0.6,0.6,0.87,0.13,0.13,0.13,3.87,3.87,8.6,8.67,8.67,13.6,2.2,2.2,5.87,0.67,0.67,1.4,1.0,1.0,1.33,3.47,3.47,8.07,0.4,0.4,0.53,0.0,0.0,0.0,2.73,2.73,6.2,3.87,3.87,8.6,0.0,0.0,0.0,0.0,-15,15,-15,15,-17,17,0,0,0,0,216,-216,2,-2,1,-1,Sean Woodson,No Difference,Jack Jenkins,Jack Jenkins,No Difference,,2,0.953,0.172,0.782,-0.782,0.144,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.1541,0.0,0.0,0.6796,0.0,8.9238,-0.21,-0.0,0.0,False,0.703571,-0.0,499.82929999999993,496.89339999999993,-0.2619,0.0,0.0,0.6796,0.0,-8.9238,0.0,0.11,0.0,False,1.077273,0.2,506.6754,509.6335,-2.9359000000000037,2.9581000000000017
